Date,pm2.5,pm10,O3,NO2,SO2,co,AQI,Dominant_Pollutant,PM25_SubIndex,PM10_SubIndex,NO2_SubIndex,SO2_SubIndex,CO_SubIndex,O3_SubIndex,Month,DayOfWeek,IsWeekend,season_Autumn,season_Monsoon,season_Spring,season_Summer,season_Winter,aqi_lag_1,pm2.5_lag_1,co_lag_1,aqi_lag_2,pm2.5_lag_2,co_lag_2,aqi_lag_7,pm2.5_lag_7,co_lag_7,aqi_roll_mean_3,aqi_roll_mean_7,aqi_roll_std_7,target_aqi_t1,target_aqi_t7
2015-01-18,-0.30199873860767373,92.0,-0.7490143351492373,-0.3667339343278315,-0.3394937384841414,-0.4385954615644791,317,pm2.5,316.9230769230769,92.0,29.318181818181817,5.0,0.5318181818181819,7.545454545454545,1,6,1,0,0,0,0,1,0.044319525243740186,-0.3024149831930449,-0.42278189759210544,0.04433866969152823,-0.30238261991476845,-0.4071005122501516,0.043691394002772124,-0.30296258892795397,-0.4079776434386356,0.046716441645839275,0.048469179233848886,-1.4160065501806427,317.0,317.0
2015-01-19,-0.30199873860767373,92.0,-0.7293599302006682,-0.3821354707381015,-0.3394937384841414,-0.4544994918045475,317,pm2.5,316.9230769230769,92.0,28.97727272727273,5.0,0.5227272727272727,7.818181818181818,1,0,0,0,0,0,0,1,0.044319525243740186,-0.3024149831930449,-0.4386863807358728,0.04433866969152823,-0.30238261991476845,-0.4230065620236336,0.043691394002772124,-0.30296258892795397,-0.4079776434386356,0.046716441645839275,0.048469179233848886,-1.4160065501806427,317.0,317.0
2015-01-20,-0.30199873860767373,92.0,-0.7097055252520994,-0.3975370071483717,-0.3394937384841414,-0.4704035220446159,317,pm2.5,316.9230769230769,92.0,28.636363636363637,5.0,0.5136363636363636,8.09090909090909,1,1,0,0,0,0,0,1,0.044319525243740186,-0.3024149831930449,-0.4545908638796403,0.04433866969152823,-0.30238261991476845,-0.4389126117971155,0.043691394002772124,-0.30296258892795397,-0.4079776434386356,0.046716441645839275,0.048469179233848886,-1.4160065501806427,317.0,317.0
2015-01-21,-0.30199873860767373,92.0,-0.6900511203035304,-0.4129385435586419,-0.3394937384841414,-0.4863075522846843,317,pm2.5,316.9230769230769,92.0,28.295454545454547,5.0,0.5045454545454545,8.363636363636363,1,2,0,0,0,0,0,1,0.044319525243740186,-0.3024149831930449,-0.47049534702340784,0.04433866969152823,-0.30238261991476845,-0.4548186615705975,0.043691394002772124,-0.30296258892795397,-0.4079776434386356,0.046716441645839275,0.048469179233848886,-1.4160065501806427,317.0,317.0
2015-01-22,-0.30199873860767373,92.0,-0.6703967153549614,-0.4283400799689121,-0.3394937384841414,-0.5022115825247525,317,pm2.5,316.9230769230769,92.0,27.954545454545453,5.0,0.4954545454545455,8.636363636363637,1,3,0,0,0,0,0,1,0.044319525243740186,-0.3024149831930449,-0.48639983016717536,0.04433866969152823,-0.30238261991476845,-0.4707247113440795,0.043691394002772124,-0.30296258892795397,-0.4079776434386356,0.046716441645839275,0.048469179233848886,-1.4160065501806427,317.0,317.0
2015-01-23,-0.30199873860767373,92.0,-0.6507423104063925,-0.4437416163791823,-0.3394937384841414,-0.518115612764821,317,pm2.5,316.9230769230769,92.0,27.613636363636363,5.0,0.48636363636363633,8.909090909090908,1,4,0,0,0,0,0,1,0.044319525243740186,-0.3024149831930449,-0.5023043133109427,0.04433866969152823,-0.30238261991476845,-0.48663076111756154,0.043691394002772124,-0.30296258892795397,-0.4079776434386356,0.046716441645839275,0.048469179233848886,-1.4160065501806427,317.0,317.0
2015-01-24,-0.30199873860767373,92.0,-0.6310879054578236,-0.4591431527894523,-0.3394937384841414,-0.5340196430048894,317,pm2.5,316.9230769230769,92.0,27.272727272727273,5.0,0.47727272727272724,9.181818181818182,1,5,1,0,0,0,0,1,0.044319525243740186,-0.3024149831930449,-0.5182087964547103,0.04433866969152823,-0.30238261991476845,-0.5025368108910434,0.043691394002772124,-0.30296258892795397,-0.4238893505077381,0.046716441645839275,0.048469179233848886,-1.4160065501806427,317.0,317.0
2015-01-25,-0.30199873860767373,92.0,-0.6114335005092545,-0.4745446891997225,-0.3394937384841414,-0.5499236732449577,317,pm2.5,316.9230769230769,92.0,26.931818181818183,5.0,0.4681818181818181,9.454545454545455,1,6,1,0,0,0,0,1,0.044319525243740186,-0.3024149831930449,-0.5341132795984778,0.04433866969152823,-0.30238261991476845,-0.5184428606645254,0.043691394002772124,-0.30296258892795397,-0.4398010575768405,0.046716441645839275,0.048469179233848886,-1.4160065501806427,317.0,317.0
2015-01-26,-0.30199873860767373,92.0,-0.5917790955606856,-0.4899462256099927,-0.3394937384841414,-0.565827703485026,317,pm2.5,316.9230769230769,92.0,26.590909090909093,5.0,0.4590909090909091,9.727272727272727,1,0,0,0,0,0,0,1,0.044319525243740186,-0.3024149831930449,-0.5500177627422453,0.04433866969152823,-0.30238261991476845,-0.5343489104380075,0.043691394002772124,-0.30296258892795397,-0.45571276464594307,0.046716441645839275,0.048469179233848886,-1.4160065501806427,317.0,317.0
2015-01-27,-0.30199873860767373,92.0,-0.5721246906121166,-0.5053477620202629,-0.3394937384841414,-0.5817317337250943,317,pm2.5,316.9230769230769,92.0,26.25,5.0,0.44999999999999996,10.0,1,1,0,0,0,0,0,1,0.044319525243740186,-0.3024149831930449,-0.5659222458860127,0.04433866969152823,-0.30238261991476845,-0.5502549602114895,0.043691394002772124,-0.30296258892795397,-0.47162447171504557,0.046716441645839275,0.048469179233848886,-1.4160065501806427,317.0,317.0
2015-01-28,-0.30199873860767373,92.0,-0.716256993568289,-0.5053477620202629,-0.3394937384841414,-0.4942595674047183,317,pm2.5,316.9230769230769,92.0,26.25,5.0,0.5,8.0,1,2,0,0,0,0,0,1,0.044319525243740186,-0.3024149831930449,-0.5818267290297802,0.04433866969152823,-0.30238261991476845,-0.5661610099849713,0.043691394002772124,-0.30296258892795397,-0.4875361787841481,0.046716441645839275,0.048469179233848886,-1.4160065501806427,317.0,317.0
2015-01-29,-0.30199873860767373,114.0,-0.7072487246335282,-0.5053477620202629,-0.3394937384841414,-0.5051935881947653,317,pm2.5,316.9230769230769,109.33333333333333,26.25,5.0,0.49375,8.125,1,3,0,0,0,0,0,1,0.044319525243740186,-0.3024149831930449,-0.494352071739059,0.04433866969152823,-0.30238261991476845,-0.5820670597584534,0.043691394002772124,-0.30296258892795397,-0.5034478858532505,0.046716441645839275,0.048469179233848886,-1.4160065501806427,317.0,317.0
2015-01-30,-0.30199873860767373,99.0,-0.6982404556987675,-0.5053477620202629,-0.3394937384841414,-0.5161276089848124,317,pm2.5,316.9230769230769,99.0,26.25,5.0,0.4875,8.25,1,4,0,0,0,0,0,1,0.044319525243740186,-0.3024149831930449,-0.5052864039003991,0.04433866969152823,-0.30238261991476845,-0.4945837860043024,0.043691394002772124,-0.30296258892795397,-0.5193595929223531,0.046716441645839275,0.048469179233848886,-1.4160065501806427,317.0,317.0
2015-01-31,-0.30199873860767373,99.0,-0.6892321867640067,-0.5053477620202629,-0.3394937384841414,-0.5270616297748594,317,pm2.5,316.9230769230769,99.0,26.25,5.0,0.48125,8.375,1,5,1,0,0,0,0,1,0.044319525243740186,-0.3024149831930449,-0.5162207360617392,0.04433866969152823,-0.30238261991476845,-0.5055191952235712,0.043691394002772124,-0.30296258892795397,-0.5352712999914556,0.046716441645839275,0.048469179233848886,-1.4160065501806427,317.0,317.0
2015-02-01,-0.30199873860767373,99.0,-0.6802239178292458,-0.5053477620202629,-0.3394937384841414,-0.5379956505649064,317,pm2.5,316.9230769230769,99.0,26.25,5.0,0.475,8.5,2,6,1,0,0,0,0,1,0.044319525243740186,-0.3024149831930449,-0.5271550682230794,0.04433866969152823,-0.30238261991476845,-0.5164546044428402,0.043691394002772124,-0.30296258892795397,-0.5511830070605581,0.046716441645839275,0.048469179233848886,-1.4160065501806427,317.0,317.0
2015-02-02,-0.30199873860767373,99.0,-0.6712156488944852,-0.5053477620202629,-0.3394937384841414,-0.5489296713549534,317,pm2.5,316.9230769230769,99.0,26.25,5.0,0.46875,8.625,2,0,0,0,0,0,0,1,0.044319525243740186,-0.3024149831930449,-0.5380894003844195,0.04433866969152823,-0.30238261991476845,-0.527390013662109,0.043691394002772124,-0.30296258892795397,-0.5670947141296605,0.046716441645839275,0.048469179233848886,-1.4160065501806427,317.0,317.0
2015-02-03,-0.30199873860767373,99.0,-0.6622073799597243,-0.5053477620202629,-0.3394937384841414,-0.5598636921450003,317,pm2.5,316.9230769230769,99.0,26.25,5.0,0.46249999999999997,8.75,2,1,0,0,0,0,0,1,0.044319525243740186,-0.3024149831930449,-0.5490237325457598,0.04433866969152823,-0.30238261991476845,-0.5383254228813779,0.043691394002772124,-0.30296258892795397,-0.5830064211987631,0.046716441645839275,0.048469179233848886,-1.4160065501806427,317.0,317.0
